order_amount,product_category,discount_percentage,customer_order_count,customer_return_count,customer_return_rate,previous_refunds,delivery_days,product_rating,quantity,payment_method,customer_tenure_days,estimated_return_cost,is_returned
1913.25,Electronics,7.8,15,5,0.333,3,3,2.8,5,UPI,1260,277.01,0
1333.58,Home,66.2,7,1,0.143,1,6,4.5,4,Net Banking,1301,295.12,1
2067.55,Sports,37.8,43,3,0.07,0,4,2.0,1,UPI,1410,216.18,1
3650.3,Home,68.0,48,1,0.021,0,5,4.2,4,COD,1324,534.36,0
3538.29,Home,27.6,26,2,0.077,2,8,4.9,1,UPI,87,305.32,0
5067.33,Home,53.0,26,3,0.115,3,3,3.4,3,Credit Card,42,386.66,0
3535.17,Fashion,7.7,12,2,0.167,0,2,3.5,4,UPI,623,383.09,1
2188.23,Electronics,59.8,40,3,0.075,2,2,2.9,5,UPI,102,236.46,1
1278.26,Electronics,11.9,45,6,0.133,2,1,4.6,2,UPI,1715,279.94,1
1325.83,Electronics,4.8,2,2,1.0,2,6,2.5,1,Debit Card,848,383.0,0
895.85,Sports,6.8,40,7,0.175,4,3,4.6,2,Credit Card,1812,210.75,1
1814.61,Fashion,39.0,15,4,0.267,3,7,4.2,2,UPI,1440,421.75,1
3158.68,Books,20.4,44,5,0.114,3,6,2.7,5,UPI,1793,359.71,1
1011.78,Sports,67.3,31,2,0.065,1,4,2.4,1,Debit Card,192,301.94,0
1755.0,Beauty,59.7,37,2,0.054,2,8,3.2,5,Net Banking,1527,203.78,1
1051.64,Beauty,56.2,34,7,0.206,1,10,4.8,4,Credit Card,176,192.28,1
2137.7,Electronics,56.7,12,6,0.5,3,8,2.5,2,UPI,1323,282.3,0
1165.02,Home,62.3,6,3,0.5,0,2,3.9,3,Debit Card,1261,334.84,1
1000.64,Books,60.6,40,8,0.2,1,4,4.6,3,UPI,1151,192.96,1
1049.46,Electronics,65.0,32,2,0.062,1,3,2.0,1,COD,1566,331.74,0
2704.47,Fashion,65.4,36,1,0.028,1,8,5.0,4,COD,1157,279.33,1
1673.38,Electronics,20.9,10,2,0.2,2,2,4.2,4,UPI,1335,280.05,1
1283.39,Home,15.4,16,6,0.375,2,6,3.0,1,Credit Card,847,246.21,1
2228.59,Electronics,45.0,25,2,0.08,2,6,2.5,5,Debit Card,828,356.63,1
1297.75,Home,8.6,30,6,0.2,2,6,2.8,2,COD,162,175.12,1
4452.47,Beauty,14.8,40,2,0.05,2,4,2.5,3,COD,211,432.06,0
829.57,Electronics,54.1,29,2,0.069,2,4,3.8,4,COD,1622,355.41,1
1556.85,Sports,45.5,48,1,0.021,1,7,5.0,1,UPI,1030,291.43,1
587.68,Electronics,45.6,23,2,0.087,1,4,4.6,3,UPI,1600,148.74,1
1369.91,Electronics,66.5,39,6,0.154,3,7,3.0,1,UPI,1993,340.72,1
471.68,Fashion,46.7,44,2,0.045,2,1,3.4,2,UPI,72,146.91,1
3284.77,Sports,30.2,7,5,0.714,1,9,2.2,2,Net Banking,1191,547.29,1
3338.25,Sports,19.6,49,3,0.061,3,3,4.5,4,UPI,1845,472.64,0
3385.77,Fashion,23.7,47,5,0.106,2,7,3.1,3,Debit Card,1357,483.32,1
1850.29,Electronics,19.4,14,2,0.143,2,5,3.5,4,Debit Card,870,348.35,1
894.36,Sports,2.4,37,2,0.054,2,1,3.7,2,Credit Card,1560,274.94,0
953.11,Beauty,18.3,2,1,0.5,1,6,4.4,2,COD,1299,216.37,1
6149.57,Electronics,58.5,37,2,0.054,2,6,5.0,5,UPI,275,437.55,1
5701.83,Home,51.0,5,1,0.2,1,10,2.9,3,Credit Card,900,526.21,0
1994.29,Books,43.5,38,3,0.079,1,8,2.5,3,UPI,1124,252.93,1
1196.9,Electronics,63.2,46,2,0.043,0,1,2.4,2,Credit Card,1868,333.73,1
5404.02,Electronics,18.5,22,4,0.182,4,4,4.0,5,UPI,1335,455.42,1
1037.32,Fashion,40.4,6,6,1.0,1,9,3.1,5,Net Banking,261,180.71,1
2171.3,Beauty,2.2,45,4,0.089,4,10,2.9,4,COD,313,313.65,1
5332.45,Electronics,62.4,7,0,0.0,0,9,4.1,2,Debit Card,522,641.63,0
926.05,Sports,31.3,50,2,0.04,2,7,4.9,3,UPI,1972,118.84,1
3510.03,Sports,12.5,36,0,0.0,0,10,4.6,4,COD,1746,319.15,0
2742.02,Home,16.8,5,0,0.0,0,6,2.9,2,UPI,339,251.19,0
1751.78,Electronics,59.4,26,2,0.077,2,9,4.9,1,Credit Card,1426,415.4,1
816.68,Books,7.6,28,4,0.143,2,3,4.5,4,Debit Card,1022,318.78,1
1012.77,Home,64.8,47,3,0.064,1,10,3.3,4,Net Banking,411,226.47,1
2279.16,Home,26.1,23,2,0.087,2,7,2.3,5,COD,109,404.09,1
579.02,Books,17.6,2,1,0.5,1,7,2.6,1,Debit Card,529,400.24,1
2007.4,Sports,23.2,40,2,0.05,1,10,4.3,4,COD,306,428.05,1
2787.33,Home,28.6,50,4,0.08,2,9,4.9,3,UPI,1336,355.94,1
3976.57,Fashion,38.4,21,0,0.0,0,6,2.7,4,Credit Card,575,323.15,1
590.7,Electronics,41.1,2,2,1.0,1,6,4.7,2,Net Banking,1419,232.27,1
5182.27,Books,31.3,2,2,1.0,2,9,2.6,5,Debit Card,1336,349.2,1
7018.4,Sports,31.2,18,3,0.167,1,10,4.7,1,UPI,762,701.01,1
2510.21,Fashion,20.0,39,2,0.051,2,3,4.3,1,Credit Card,1018,470.47,1
788.05,Sports,26.9,27,1,0.037,1,5,2.5,2,UPI,92,308.92,1
1390.63,Sports,32.7,46,4,0.087,2,2,3.0,3,COD,1515,236.23,0
1740.49,Fashion,41.8,5,5,1.0,2,10,4.2,3,UPI,1642,194.32,0
2244.8,Home,9.1,9,1,0.111,0,10,4.5,3,Credit Card,1348,303.34,0
1840.12,Fashion,53.5,14,0,0.0,0,6,3.8,3,Credit Card,733,380.14,1
2264.1,Sports,47.6,4,3,0.75,1,8,4.4,3,COD,1178,306.09,1
1681.43,Electronics,20.9,1,1,1.0,1,7,4.2,4,Credit Card,1303,428.7,1
2235.2,Beauty,32.2,40,4,0.1,2,1,3.8,4,COD,779,358.22,1
1250.85,Fashion,66.3,22,1,0.045,1,4,4.4,3,UPI,399,365.63,0
1379.46,Electronics,1.4,15,3,0.2,3,4,2.6,4,UPI,1824,288.62,0
1140.45,Electronics,56.8,25,1,0.04,1,7,3.5,2,Credit Card,1291,286.21,1
8381.71,Beauty,35.8,32,2,0.062,0,4,2.8,4,UPI,959,848.19,1
5832.03,Fashion,43.3,31,1,0.032,1,6,2.9,5,UPI,1856,506.36,1
2819.28,Beauty,47.9,42,6,0.143,2,3,2.3,2,UPI,861,390.7,1
5219.97,Fashion,31.9,23,3,0.13,3,2,3.9,1,Debit Card,110,600.59,0
3424.7,Beauty,13.4,17,4,0.235,1,3,2.9,4,UPI,1750,304.64,1
2090.2,Home,63.7,34,6,0.176,0,8,2.9,2,Net Banking,924,393.11,1
542.15,Fashion,51.8,5,0,0.0,0,3,4.8,2,Net Banking,987,292.78,1
1465.96,Electronics,39.2,47,6,0.128,2,4,3.0,3,COD,942,203.63,1
1382.94,Fashion,31.4,42,6,0.143,2,3,4.7,4,Credit Card,1958,383.83,1
730.36,Beauty,35.0,30,3,0.1,0,1,2.0,2,Credit Card,1928,180.54,1
550.63,Beauty,57.6,50,4,0.08,3,5,2.7,5,Credit Card,1946,179.22,1
2681.62,Electronics,0.9,45,2,0.044,2,3,3.4,3,Credit Card,1796,374.98,0
2343.97,Beauty,60.6,30,2,0.067,1,6,4.9,2,UPI,698,402.17,0
710.58,Electronics,3.3,14,3,0.214,3,2,2.1,2,UPI,699,145.45,0
995.55,Fashion,43.1,25,1,0.04,0,8,3.2,4,Net Banking,1027,362.18,1
4577.82,Home,23.3,3,2,0.667,2,1,2.9,5,COD,1082,480.52,1
895.91,Fashion,47.5,38,5,0.132,2,1,4.6,2,COD,1972,254.3,1
2072.77,Beauty,6.0,20,1,0.05,0,10,4.7,1,Debit Card,1076,310.66,0
1553.36,Books,38.9,23,5,0.217,3,4,2.9,2,COD,360,396.42,1
2711.05,Electronics,59.9,23,3,0.13,2,2,4.6,1,COD,898,432.49,0
911.52,Home,34.6,21,1,0.048,1,2,3.9,2,Net Banking,660,351.29,0
1943.15,Books,5.9,44,1,0.023,1,10,3.2,5,COD,1377,242.88,0
2069.33,Electronics,2.6,5,5,1.0,1,7,4.1,1,Net Banking,1192,350.05,0
2173.61,Fashion,43.5,9,4,0.444,1,8,2.6,3,Credit Card,357,271.29,1
1926.11,Electronics,4.9,39,4,0.103,1,9,4.7,5,Debit Card,580,259.38,0
2381.98,Beauty,5.0,22,0,0.0,0,3,3.8,1,UPI,200,443.09,0
10440.17,Beauty,29.8,19,2,0.105,2,8,3.4,1,UPI,1584,1058.71,0
14031.19,Beauty,14.7,5,3,0.6,2,8,4.1,1,UPI,484,580.3,1
1084.23,Home,14.3,4,1,0.25,1,7,3.1,5,Net Banking,1542,223.55,1
282.99,Beauty,33.7,21,5,0.238,1,7,4.0,3,Credit Card,1658,302.08,1
2911.42,Electronics,19.7,18,5,0.278,1,6,2.2,2,Net Banking,116,351.17,1
2098.55,Books,15.3,5,3,0.6,1,10,3.5,3,Credit Card,164,480.11,0
4225.25,Fashion,36.0,39,4,0.103,4,7,2.6,3,Debit Card,790,401.5,0
2270.85,Electronics,20.4,13,5,0.385,1,9,3.0,3,UPI,807,307.22,1
1894.83,Books,5.6,26,2,0.077,2,6,4.6,1,COD,937,381.2,1
4460.99,Sports,47.8,16,4,0.25,0,6,2.7,5,Credit Card,1417,382.59,0
4989.17,Sports,41.0,11,3,0.273,2,1,2.3,1,UPI,1847,501.44,1
596.3,Electronics,14.8,3,3,1.0,1,10,3.3,2,Debit Card,550,370.99,1
940.79,Sports,40.8,4,2,0.5,2,3,3.7,3,Net Banking,1432,380.92,1
1661.58,Home,66.9,49,2,0.041,2,9,4.2,3,UPI,383,367.04,0
1956.18,Beauty,67.0,9,3,0.333,3,8,3.5,1,Debit Card,441,374.18,0
1509.02,Books,37.2,30,6,0.2,0,8,4.7,1,UPI,46,353.79,0
2558.98,Electronics,6.9,45,4,0.089,2,2,4.8,2,Net Banking,99,231.49,0
4011.35,Home,32.1,12,2,0.167,2,7,4.2,2,Credit Card,791,505.08,1
7173.63,Sports,1.9,49,2,0.041,0,5,3.4,5,Debit Card,728,523.21,0
2873.05,Fashion,29.1,13,0,0.0,0,7,4.2,4,Credit Card,177,449.44,1
914.28,Electronics,63.7,21,0,0.0,0,3,3.4,5,UPI,607,272.51,0
1606.96,Electronics,32.7,43,3,0.07,2,3,4.3,5,UPI,486,237.56,1
1702.27,Home,38.5,42,4,0.095,4,8,2.9,1,Debit Card,371,332.2,1
2729.06,Fashion,11.1,21,3,0.143,1,7,3.3,3,UPI,46,241.74,0
2466.45,Electronics,1.1,27,1,0.037,0,5,4.3,2,Debit Card,1667,321.51,0
9323.72,Fashion,69.5,5,1,0.2,1,1,4.7,4,Credit Card,1865,308.5,1
1249.86,Fashion,23.7,17,3,0.176,0,1,4.3,5,Credit Card,1226,196.82,1
2459.71,Electronics,19.6,21,5,0.238,1,3,4.7,4,Net Banking,922,392.52,0
11893.76,Electronics,40.0,1,1,1.0,1,4,4.7,3,Credit Card,1867,1043.5,1
1132.11,Books,52.2,16,3,0.188,1,10,4.9,5,Debit Card,1151,199.25,0
2030.67,Electronics,17.6,40,2,0.05,2,6,4.6,5,Net Banking,1046,346.63,0
849.03,Sports,36.7,22,4,0.182,2,2,3.2,2,COD,1861,164.15,1
1930.76,Sports,23.3,23,2,0.087,2,6,3.4,4,Debit Card,208,298.86,1
968.58,Home,33.7,20,3,0.15,2,9,2.7,1,UPI,169,361.03,0
4177.38,Fashion,11.3,49,5,0.102,3,5,2.9,3,Debit Card,122,353.89,1
2034.19,Books,35.7,8,3,0.375,1,6,2.7,5,UPI,211,390.76,1
855.5,Home,3.3,46,3,0.065,3,10,2.5,4,Credit Card,389,347.51,1
3542.03,Electronics,58.8,49,4,0.082,2,8,2.3,5,Credit Card,477,360.01,1
2087.52,Fashion,43.9,41,2,0.049,2,9,3.8,1,Credit Card,972,471.12,1
3874.82,Electronics,65.9,38,2,0.053,2,8,3.2,3,COD,1139,440.8,0
721.89,Fashion,42.0,30,5,0.167,0,2,3.6,1,Credit Card,82,212.7,1
2428.57,Home,12.8,2,2,1.0,2,8,4.4,1,UPI,392,372.8,0
3356.56,Fashion,33.9,32,5,0.156,2,7,4.1,3,COD,1654,456.82,1
1288.58,Beauty,46.5,19,5,0.263,1,4,2.1,2,Credit Card,659,377.14,1
660.37,Books,26.2,13,0,0.0,0,6,4.3,1,Debit Card,1989,229.3,1
1748.85,Fashion,38.7,42,4,0.095,2,8,2.3,5,Debit Card,86,258.97,0
4829.47,Fashion,11.4,24,2,0.083,2,3,4.0,5,UPI,1495,416.91,1
4450.38,Beauty,54.4,10,5,0.5,2,6,4.5,2,Credit Card,652,521.86,1
1283.39,Home,63.7,47,1,0.021,1,8,2.9,2,Credit Card,474,228.86,1
647.77,Fashion,22.0,5,3,0.6,3,5,4.5,4,COD,489,155.62,1
1280.56,Sports,55.5,27,1,0.037,0,8,3.5,3,Credit Card,1998,268.12,1
1242.92,Books,6.4,25,5,0.2,1,4,4.8,1,Credit Card,1941,222.35,0
2584.16,Home,17.3,7,1,0.143,1,9,4.1,1,Credit Card,1261,335.49,0
1662.37,Electronics,32.3,45,3,0.067,0,2,2.1,1,UPI,1832,456.63,0
989.69,Home,27.0,27,1,0.037,1,3,3.1,4,Net Banking,512,177.85,0
4373.9,Home,43.4,21,2,0.095,2,3,3.6,5,UPI,1375,373.16,0
2023.01,Fashion,39.4,43,5,0.116,1,3,4.7,2,Debit Card,1059,231.36,1
2561.46,Fashion,6.1,28,5,0.179,2,5,2.4,1,Debit Card,157,313.23,0
454.87,Home,9.2,21,2,0.095,1,5,4.3,3,COD,1466,305.98,0
259.98,Fashion,3.6,34,2,0.059,2,7,2.3,5,UPI,1607,312.53,1
572.47,Fashion,66.7,21,2,0.095,1,5,4.5,2,UPI,1950,245.21,1
1230.98,Books,45.2,47,1,0.021,1,9,3.4,3,UPI,1846,238.58,0
2867.18,Books,59.9,27,3,0.111,3,6,5.0,5,UPI,60,345.21,1
277.61,Sports,37.9,15,4,0.267,3,5,2.3,3,UPI,479,264.04,1
6465.8,Fashion,13.6,5,2,0.4,2,2,3.8,2,UPI,1040,455.53,1
2072.38,Fashion,43.9,17,4,0.235,2,1,4.5,3,UPI,204,283.93,1
5368.14,Beauty,35.4,8,4,0.5,3,2,4.5,4,UPI,194,642.55,1
890.0,Home,28.6,48,5,0.104,2,8,4.4,4,Credit Card,1577,172.48,1
2705.62,Home,26.0,47,1,0.021,1,5,4.7,5,UPI,142,467.23,1
1935.57,Electronics,45.5,24,4,0.167,4,9,4.0,5,Net Banking,1601,378.28,1
3477.78,Home,43.2,18,5,0.278,0,6,3.1,5,UPI,1773,238.35,1
1499.62,Books,10.6,50,3,0.06,1,4,4.8,5,UPI,293,329.03,0
2640.1,Electronics,57.1,47,3,0.064,3,5,2.6,2,Credit Card,760,371.62,1
4366.67,Fashion,44.5,42,2,0.048,1,8,3.3,5,Credit Card,916,573.36,1
1073.91,Home,37.5,5,1,0.2,1,10,3.3,2,Credit Card,1165,403.67,1
2194.69,Beauty,52.4,16,1,0.062,0,3,2.7,4,Credit Card,841,231.79,1
399.3,Electronics,10.8,21,2,0.095,2,3,3.6,2,UPI,665,267.75,1
3171.63,Books,64.4,12,2,0.167,0,6,2.6,2,UPI,1958,311.75,1
8636.3,Electronics,18.9,17,0,0.0,0,8,2.8,1,UPI,729,587.09,0
668.11,Sports,18.4,44,3,0.068,1,2,4.0,5,UPI,1426,305.05,1
1680.58,Electronics,57.0,33,2,0.061,2,5,5.0,5,Net Banking,948,304.08,1
3656.95,Electronics,23.4,11,1,0.091,1,6,3.4,2,Net Banking,1831,365.54,1
1854.06,Sports,58.1,40,4,0.1,3,1,3.3,2,COD,55,307.21,0
2063.34,Sports,23.0,37,5,0.135,1,10,3.1,4,Debit Card,1431,460.49,0
1322.4,Books,38.5,40,4,0.1,2,9,3.4,5,UPI,353,301.2,1
1283.67,Electronics,16.2,11,3,0.273,3,1,4.1,1,UPI,482,376.82,0
1686.89,Home,51.2,28,2,0.071,2,5,2.2,3,UPI,355,287.34,0
1869.33,Electronics,11.7,43,4,0.093,2,2,4.3,3,UPI,431,348.27,0
702.64,Electronics,63.0,30,1,0.033,0,2,4.8,2,Credit Card,378,319.74,1
1715.02,Electronics,26.0,46,3,0.065,0,7,4.3,2,UPI,108,326.17,1
6341.22,Electronics,33.0,14,2,0.143,2,10,2.9,4,UPI,452,371.06,1
1292.96,Books,1.7,43,1,0.023,1,4,3.9,2,COD,1013,260.52,0
671.96,Electronics,68.3,21,3,0.143,2,10,2.2,1,UPI,1563,227.91,1
1601.77,Home,56.9,32,5,0.156,4,5,2.5,4,Credit Card,332,243.15,1
1020.77,Home,31.3,27,1,0.037,0,1,4.4,1,Credit Card,1097,319.51,1
619.76,Electronics,64.4,34,3,0.088,3,10,2.6,3,Debit Card,957,298.7,1
2020.97,Books,65.2,8,4,0.5,1,9,3.4,1,UPI,941,205.76,1
1024.31,Fashion,37.3,43,2,0.047,1,7,2.6,4,UPI,577,298.06,1
1096.88,Books,16.4,33,6,0.182,1,4,2.3,5,UPI,324,237.29,1
2044.16,Books,34.1,37,1,0.027,1,9,2.9,4,UPI,344,245.88,0
530.31,Books,22.7,21,6,0.286,4,6,4.8,4,Credit Card,867,288.33,1
448.87,Sports,31.4,47,4,0.085,1,7,3.2,3,UPI,238,309.25,1
3092.38,Fashion,63.8,29,4,0.138,4,8,3.2,2,COD,582,268.52,1
385.81,Electronics,19.7,16,1,0.062,1,8,4.9,1,Net Banking,1736,177.04,1
827.71,Home,58.7,4,1,0.25,1,10,4.3,5,UPI,1607,295.23,0
428.43,Fashion,65.5,44,1,0.023,1,1,3.6,1,UPI,1252,299.31,1
1225.48,Sports,56.4,25,3,0.12,0,1,3.0,4,Credit Card,867,408.91,0
2546.43,Beauty,36.9,5,3,0.6,2,9,4.0,5,UPI,1159,229.71,1
1978.06,Fashion,39.5,19,5,0.263,2,2,2.5,2,UPI,889,239.12,1
12252.66,Electronics,57.4,43,2,0.047,1,9,3.0,5,COD,1060,695.53,1
4313.62,Fashion,3.1,39,4,0.103,1,4,3.3,1,COD,529,312.21,0
858.4,Home,51.5,6,2,0.333,1,2,4.4,2,UPI,1635,270.01,0
693.92,Electronics,37.0,30,6,0.2,3,3,2.8,3,UPI,714,190.96,1
15761.89,Beauty,27.8,28,2,0.071,2,2,3.2,2,COD,1416,1575.19,0
4230.42,Beauty,53.7,13,1,0.077,1,2,4.3,3,UPI,692,503.61,0
2897.19,Electronics,18.6,47,2,0.043,2,9,3.6,5,Debit Card,1377,426.7,0
1919.62,Home,62.7,3,1,0.333,1,5,3.0,1,Debit Card,520,324.0,1
2250.3,Home,48.2,35,5,0.143,2,4,3.9,3,Credit Card,1120,270.08,0
552.44,Home,42.7,4,4,1.0,2,4,4.8,3,Net Banking,657,329.23,1
2050.07,Books,36.6,10,5,0.5,1,9,5.0,4,UPI,1369,218.2,1
1914.07,Electronics,14.9,6,3,0.5,3,10,2.5,3,Credit Card,1459,245.09,0
877.16,Fashion,43.2,1,1,1.0,0,6,4.3,2,UPI,1078,139.05,1
1175.18,Books,50.7,1,1,1.0,1,9,4.9,4,Debit Card,1765,345.22,1
6076.24,Fashion,0.8,7,2,0.286,1,6,5.0,2,COD,1742,568.6,1
1635.76,Fashion,25.6,16,2,0.125,1,8,4.1,5,Debit Card,641,320.44,1
9479.98,Beauty,58.3,24,2,0.083,2,5,3.3,3,UPI,1041,942.79,1
449.19,Beauty,44.3,4,4,1.0,0,8,2.9,4,Credit Card,1937,292.95,1
1190.7,Electronics,43.1,16,7,0.438,2,3,2.7,2,Credit Card,1415,329.43,1
524.36,Home,16.0,7,2,0.286,0,6,2.8,3,Net Banking,1923,282.5,0
687.09,Fashion,44.2,50,3,0.06,2,9,2.0,5,Net Banking,1955,294.84,0
932.1,Home,55.0,25,4,0.16,2,7,3.8,5,UPI,544,196.47,1
2326.8,Home,28.1,15,4,0.267,1,6,3.2,1,UPI,593,320.05,1
2238.28,Beauty,12.7,9,7,0.778,3,5,4.2,4,COD,794,336.97,0
1050.02,Beauty,5.4,11,3,0.273,1,7,2.9,3,UPI,1482,217.72,0
304.22,Fashion,35.4,7,3,0.429,2,8,3.2,2,COD,103,120.05,1
5896.74,Fashion,47.9,39,7,0.179,0,6,4.6,3,Credit Card,1068,443.75,1
1438.55,Fashion,11.4,23,0,0.0,0,6,3.3,5,Net Banking,1415,350.25,1
740.24,Fashion,29.5,3,2,0.667,1,6,4.4,3,Debit Card,579,215.42,1
2252.83,Beauty,39.8,7,4,0.571,1,9,3.3,5,Credit Card,1810,361.24,1
2129.32,Home,10.9,3,1,0.333,1,4,3.4,2,Debit Card,64,286.64,1
1396.69,Fashion,18.9,12,4,0.333,1,8,4.8,3,COD,788,336.79,1
2036.17,Books,42.6,3,3,1.0,2,7,4.0,1,COD,731,284.1,1
717.65,Home,50.8,7,5,0.714,1,2,3.4,1,UPI,644,207.48,1
3320.7,Electronics,44.5,23,1,0.043,1,1,3.0,5,UPI,901,460.48,0
814.44,Fashion,50.0,38,1,0.026,1,4,4.3,5,Net Banking,1614,322.5,1
1113.81,Home,40.7,15,2,0.133,2,1,2.4,5,Net Banking,1867,204.0,1
3038.26,Fashion,58.5,23,3,0.13,2,9,4.0,1,COD,1548,267.91,1
4737.04,Sports,57.9,42,3,0.071,0,7,3.6,5,COD,270,255.17,1
6429.29,Home,55.7,5,3,0.6,2,10,4.9,2,Debit Card,1221,790.05,1
4207.56,Books,40.3,41,1,0.024,1,6,4.6,1,Net Banking,600,260.05,1
1395.13,Electronics,69.6,49,1,0.02,1,10,3.2,3,UPI,1743,382.95,1
526.99,Beauty,2.7,29,2,0.069,1,6,3.7,5,Credit Card,1146,176.31,0
5563.84,Books,13.7,19,2,0.105,2,8,4.3,4,UPI,1215,581.36,1
5412.99,Fashion,56.6,24,1,0.042,1,2,2.2,5,COD,933,463.51,1
1056.19,Electronics,57.8,23,2,0.087,2,10,3.8,4,COD,516,343.69,1
3778.0,Home,57.3,28,3,0.107,2,6,4.2,2,Debit Card,589,309.42,0
1386.11,Books,61.1,17,2,0.118,2,10,3.1,3,UPI,1520,383.18,0
6009.05,Beauty,29.6,9,2,0.222,1,10,3.2,1,UPI,1906,499.57,1
1197.64,Beauty,65.2,17,2,0.118,2,10,3.2,4,UPI,520,175.1,1
8803.64,Beauty,14.6,1,1,1.0,1,7,4.4,2,Credit Card,49,932.2,1
3391.06,Electronics,65.6,40,5,0.125,1,9,4.8,5,UPI,1002,504.01,1
7616.22,Fashion,39.0,9,2,0.222,2,2,4.4,2,Debit Card,1839,630.7,0
1247.58,Electronics,11.5,40,2,0.05,0,10,2.9,5,Credit Card,648,236.87,0
2499.94,Fashion,51.5,6,2,0.333,2,6,2.2,3,COD,891,350.67,1
832.62,Sports,20.7,15,0,0.0,0,9,3.4,4,UPI,450,242.46,1
3551.73,Beauty,15.4,47,4,0.085,0,4,4.1,2,Credit Card,741,377.4,0
3711.66,Books,12.0,6,5,0.833,3,10,4.1,4,Net Banking,192,203.62,1
12303.25,Electronics,2.1,47,5,0.106,1,1,2.5,2,UPI,1948,1218.91,1
2658.8,Fashion,53.5,18,4,0.222,1,4,4.4,5,Net Banking,1072,338.26,1
3226.89,Sports,34.1,24,6,0.25,3,6,3.8,4,Net Banking,841,380.74,1
1240.58,Fashion,68.5,38,3,0.079,1,2,3.8,2,Credit Card,1227,310.43,1
2788.07,Electronics,30.7,50,1,0.02,1,9,4.0,2,Credit Card,1243,321.51,0
1334.2,Fashion,59.0,50,3,0.06,2,1,3.7,3,Debit Card,949,380.49,1
1983.64,Fashion,67.8,30,3,0.1,3,4,2.6,3,Credit Card,769,316.09,1
2078.94,Books,1.6,19,3,0.158,3,3,3.1,1,UPI,256,374.61,1
1363.97,Home,7.4,28,1,0.036,0,10,3.2,1,COD,664,382.52,0
1901.42,Sports,24.4,23,4,0.174,2,4,3.5,1,UPI,438,278.4,1
1339.11,Books,60.9,24,2,0.083,2,6,4.6,5,UPI,1273,308.2,0
1334.37,Electronics,58.7,27,2,0.074,2,3,4.6,5,COD,1598,252.71,0
4278.39,Beauty,25.7,13,3,0.231,3,7,4.5,5,Credit Card,928,568.69,1
2080.43,Fashion,14.0,11,1,0.091,1,7,2.1,5,UPI,1314,261.0,1
2386.67,Electronics,56.2,15,4,0.267,2,3,4.3,4,UPI,637,419.13,1
563.49,Books,41.8,30,6,0.2,2,6,4.9,3,Credit Card,254,245.42,1
2537.07,Fashion,2.2,6,3,0.5,3,9,3.1,2,UPI,1595,285.68,1
2763.74,Fashion,56.3,25,0,0.0,0,9,3.9,1,Credit Card,457,355.52,1
1314.65,Fashion,67.0,31,1,0.032,1,2,4.0,5,UPI,1340,289.45,1
9585.66,Fashion,2.9,11,3,0.273,3,5,2.2,3,COD,538,977.73,1
289.63,Fashion,20.0,4,3,0.75,3,2,4.6,2,Credit Card,1917,197.6,1
3386.3,Fashion,57.4,15,1,0.067,1,4,2.5,5,Credit Card,1520,407.47,1
3197.88,Fashion,40.9,48,6,0.125,1,7,2.1,1,Debit Card,1136,311.45,0
2788.52,Books,69.3,24,3,0.125,2,7,2.6,2,Debit Card,1608,444.37,1
2081.76,Fashion,64.1,14,4,0.286,1,4,4.6,1,UPI,1989,208.16,0
2808.89,Electronics,12.5,24,3,0.125,1,7,4.5,5,COD,356,492.32,1
3621.13,Electronics,47.2,23,2,0.087,2,10,4.4,4,UPI,761,520.39,1
1011.6,Beauty,45.7,5,2,0.4,2,8,3.4,1,UPI,49,354.48,1
2296.99,Home,7.8,47,1,0.021,1,4,4.8,4,UPI,1075,272.28,0
1561.41,Books,6.3,26,1,0.038,1,4,4.6,5,Credit Card,1000,338.07,0
753.69,Beauty,39.9,30,2,0.067,2,8,5.0,2,Debit Card,1027,251.84,1
3209.07,Electronics,28.2,42,4,0.095,1,4,3.7,5,Net Banking,90,382.95,0
1151.14,Electronics,38.2,38,3,0.079,3,10,4.7,2,Credit Card,1591,252.81,1
545.51,Home,16.7,48,5,0.104,1,5,4.3,2,Credit Card,996,171.04,1
1174.63,Beauty,39.0,48,6,0.125,1,9,4.8,1,Credit Card,716,187.01,1
954.21,Electronics,26.8,3,3,1.0,1,1,4.8,1,Credit Card,363,268.91,1
4116.6,Home,62.1,18,3,0.167,3,5,3.0,4,Debit Card,243,491.49,1
2043.78,Sports,21.4,22,6,0.273,5,4,3.5,2,Net Banking,167,297.11,1
5463.83,Beauty,61.0,28,1,0.036,1,5,3.9,5,UPI,1948,395.92,0
1060.77,Beauty,27.3,30,4,0.133,0,3,3.1,4,Net Banking,500,259.69,1
3638.53,Sports,40.5,2,2,1.0,2,4,4.1,4,Net Banking,703,513.82,1
17530.51,Electronics,20.0,9,5,0.556,0,7,4.4,4,UPI,672,1009.05,1
2403.85,Fashion,56.6,1,1,1.0,1,6,4.2,4,COD,377,314.79,1
3602.27,Electronics,59.1,36,1,0.028,1,6,2.2,2,Credit Card,1058,320.19,1
3148.92,Electronics,56.6,21,5,0.238,5,3,4.7,5,COD,756,516.44,1
579.6,Books,44.8,28,1,0.036,1,9,4.3,4,Credit Card,954,175.27,1
2888.97,Fashion,21.3,36,2,0.056,0,3,2.4,3,COD,1740,350.6,1
2310.37,Beauty,44.6,32,3,0.094,2,1,3.0,5,Debit Card,560,244.1,0
1468.8,Beauty,67.2,6,3,0.5,3,2,2.6,3,COD,1984,349.72,1
